序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
4150,我国高等教育改革趋势及路径分析,陈磊,课程教育研究,2019-04-19,0,0,0,4724
4151,培养提升师范生创新能力的有效途径和策略,梁凯凯,课程教育研究,2019-04-19,0,0,0,4724
4152,充分发挥班主任在高校学生管理工作中的重要作用,王裴,课程教育研究,2019-04-19,4,0,4,4724
4153,新时代高校辅导员职业压力对策研究,范会平,课程教育研究,2019-04-19,1,0,1,4724
4154,浅析本科院校大学生创业教育,葛新平；王晓雷,课程教育研究,2019-04-26,1,0,1,4724
4155,浅谈大学生礼仪文化教育的内涵及重要性,孙亚飞,课程教育研究,2019-04-26,1,0,1,4724
4156,新工科背景下大学生职业核心能力创新培养研究,柴媛；马艳秋；徐嫣含,课程教育研究,2019-04-26,1,0,1,4724
4157,大数据视野下《中国近现代史纲要》课程混合式教学新探,白文丽,课程教育研究,2019-03-29,0,0,0,4724
4158,基于互动式的专题型课程教育教学改革,周春光；吴艳霞；陈法杰,课程教育研究,2019-03-29,0,0,0,4724
4159,“互联网+”背景下大学生创新创业探究,吴继君,课程教育研究,2019-04-19,0,0,0,4724
4160,海峡两岸高校学生交流合作的反思与路径——以深圳大学为例,古维,课程教育研究,2019-04-19,0,0,0,4724
4161,案例教学法与任务驱动教学法的比较研究,牛琦,课程教育研究,2019-04-19,10,0,10,4724
4162,高校后勤企业人力资源管理存在的问题及对策,姚柳英；林慧茹；刘佳,课程教育研究,2019-04-26,2,0,2,4724
4163,美国威斯康星大学普拉特维尔分校本科培养及教学探讨与启示,黎永秀；蒋青青；李哲,课程教育研究,2019-04-26,1,1,0,4724
4164,构建研究生课程教学质量评价体系的探索与实践,杨阳；王维,课程教育研究,2019-04-26,1,0,1,4724
4165,“融媒体”视域下的高校思政课教学供给侧结构改革,张东宁,课程教育研究,2019-03-29,3,0,3,4724
4166,关于应用型人才产学研协同培养模式的思考,王洪光；郜江涛,课程教育研究,2019-03-29,3,0,3,4724
4167,粤港澳大湾区建设背景下的数字媒体教育理念,谢峰,课程教育研究,2019-03-29,1,0,1,4724
4168,大型仪器设备网络平台建设探索与实践,钱鹏程；黄玮,课程教育研究,2019-03-29,0,0,0,4724
4169,研究生思想政治教育工作体制机制的思考,丁红枫,课程教育研究,2019-04-12,0,0,0,4724
4170,体验式教学方法在高校思政课堂上的运用,周伟,课程教育研究,2019-04-12,2,0,2,4724
4171,应用型本科高校产教融合的探索与思考——以安阳工学院为例,赵卫兵；马洪儒,课程教育研究,2019-04-12,2,0,2,4724
4172,后喻文化视阈下高校思政工作研究,赵红伟,课程教育研究,2019-04-19,1,0,1,4724
4173,试析高校社团组织建设的多维向度,王张宇泽,课程教育研究,2019-04-19,0,0,0,4724
4174,大数据时代高校就业指导教育工作的创新路径研究,王菲,课程教育研究,2019-04-19,7,0,7,4724
4175,网格化模式在高校学生宿舍管理中的功能及路径分析,蔡贤浩；唐丽媛,课程教育研究,2019-04-19,1,0,1,4724
4176,"基于生涯规划理念,探索全过程、全方位育人模式",周颖；王翠；李佳慧,课程教育研究,2019-04-19,0,0,0,4724
4177,“中国梦”引领大学生思想政治教育的若干思考,张家维,课程教育研究,2019-04-26,3,0,3,4724
4178,新时代高校思政课文化自信教育的路径探究,李艳；郭超妮,课程教育研究,2019-04-26,2,0,2,4724
4179,经济欠发达地区校内自主招生竞赛培训的博弈分析,李依哲,课程教育研究,2019-04-26,0,0,0,4724
4180,创新人才培养途径探索与实践,冯旭刚；朱嘉齐；章家岩,课程教育研究,2019-04-26,1,0,1,4724
4181,以赛促学、以赛促赛、以赛促教——参加大学生先进成图技术与创新大赛对促进教学效果的反思,于莉；李琼,课程教育研究,2019-04-26,6,0,6,4724
4182,中医药院校创新创业教育体系建设实践与探索——以湖南中医药大学为例,吴春英；周良荣；蒋苁,课程教育研究,2019-04-26,2,1,1,4724
4183,新时期下习近平思想政治教育思想研究,居云飞,课程教育研究,2019-04-26,1,0,1,4724
4184,就业指导课程教学中体验式教学方法的探索及应用,孟秦,课程教育研究,2019-04-26,0,0,0,4724
4185,一日生活中“乐玩”小足球,陈舒筠,课程教育研究,2019-01-04,0,0,0,4724
4186,环境创设促进幼儿美术教育的实践研究,潘丽华,课程教育研究,2019-01-04,0,0,0,4724
4187,浅谈节日节气渗透教育对幼儿情感发展的影响,张玲,课程教育研究,2019-01-11,2,0,2,4724
4188,探析农村资源在幼儿园区角活动中的开发与利用,来秀丽,课程教育研究,2019-01-11,0,0,0,4724
4189,幼儿园开展食育的必要性与实践策略分析,陈爱飞,课程教育研究,2019-01-11,3,0,3,4724
4190,新教师“研究—体验”研训模式的实践探究——以“有效观察的方法与策略”主题研训为例,林石,课程教育研究,2019-01-04,0,0,0,4724
4191,谈现代教育技术环境下幼儿园主题游戏的教学,段萌萌,课程教育研究,2019-01-11,5,0,5,4724
4192,幼儿园自主性玩沙游戏中的问题与指导策略探析,李静,课程教育研究,2019-01-11,3,0,3,4724
4193,"因地制宜,片区共生打造学前教育地区“新模式”——基于重庆市南岸区学前教育发展的研究",包茹华；朱静萍；马玉,课程教育研究,2019-01-11,0,0,0,4724
4194,浅谈幼儿合作交往能力现状及培养方法,张红艳,课程教育研究,2019-01-11,4,0,4,4724
4195,在幼儿园区域活动中开展自然教育探索,卓靓婷,课程教育研究,2019-01-11,2,0,2,4724
4196,信息技术在幼儿园泥塑活动中的应用研究,梁金兰,课程教育研究,2019-01-11,0,0,0,4724
4197,"丰富生活经验,促进幼儿体验式学习",张燕青,课程教育研究,2019-01-04,2,0,2,4724
4198,教研引领  快乐研究,陈琴丝,课程教育研究,2019-01-04,0,0,0,4724
4199,沟通培养对孩子能力延伸探析,杨媛淇,课程教育研究,2019-01-11,0,0,0,4724
4200,幼儿园区域活动中教师的定位和指导策略分析,任晓玲,课程教育研究,2019-01-11,5,0,5,4724
4201,幼儿教师反思的常见误区与解决办法,肖文莉,课程教育研究,2019-01-11,1,0,1,4724
4202,论学前音乐教育的意义及创新策略,黄倩瑜,课程教育研究,2019-01-11,2,0,2,4724
4203,美术遇上绘本——漫谈绘本资源在幼儿美术活动中的实践运用,梅华清,课程教育研究,2019-01-11,3,0,3,4724
4204,学前教育“小学化”成因分析及对策研究,朱思睿,课程教育研究,2019-01-04,2,0,2,4724
4205,"充分挖掘绘本内涵,不断构建园本课程",吴晶,课程教育研究,2019-01-11,0,0,0,4724
4206,让孩子从小有担当,周素湘,课程教育研究,2019-01-11,0,0,0,4724
4207,学前教育中游戏教学的重要性,宋燕；刘晖,课程教育研究,2019-01-11,6,0,6,4724
4208,"借自主游戏之筏,抵天性释放之岸——学前自主游戏策略研究",李佩锦,课程教育研究,2019-01-11,1,0,1,4724
4209,关于幼儿园管理工作创新的对策研究,乔彩霞,课程教育研究,2019-01-11,5,0,5,4724
4210,巧用生活资源开展幼儿美术教学,齐红霞,课程教育研究,2019-01-11,2,0,2,4724
4211,园本课程中乡土文化资源的开发与利用探析,宋传菊,课程教育研究,2019-01-11,0,0,0,4724
4212,幼儿园教学活动中游戏教育的应用研究,徐颖茜,课程教育研究,2019-01-04,2,0,2,4724
4213,幼儿美术活动中的有效师幼互动初探,李先敏,课程教育研究,2019-01-04,0,0,0,4724
4214,分析提高学前教育专业幼儿舞蹈的创编能力研究对策,马路明,课程教育研究,2019-01-04,0,0,0,4724
4215,民间游戏在幼儿园的运用,王敏,课程教育研究,2019-01-25,2,0,2,4724
4216,"立足田园根本,开展特色教学",鞠宇,课程教育研究,2019-01-25,0,0,0,4724
4217,促进幼儿创造力发展的塑型艺术课程的探索,方丹萍,课程教育研究,2019-02-22,0,0,0,4724
4218,浅谈韵律游戏在儿童第二语言学习中的应用,姚洁,课程教育研究,2019-02-08,0,0,0,4724
4219,"保护童真童趣,共建美好未来——幼儿园家园合作策略浅析",韦甜,课程教育研究,2019-01-25,6,0,6,4724
4220,当前我国学前双语教育的新对策,袁舒雯,课程教育研究,2019-02-08,0,0,0,4724
4221,探索幼儿绘画教学活动入门的有效途径,黄巧燕,课程教育研究,2019-02-15,2,0,2,4724
4222,民间游戏在幼儿园课程体系中的运用分析,董开慧,课程教育研究,2019-03-01,0,0,0,4724
4223,浅析促进幼儿主动学习的区域活动环境创设,伊西玲,课程教育研究,2019-01-25,2,0,2,4724
4224,"让游戏意味深长,让文化源远流长——利用吴文化构建特色的大班体育课堂",薛花,课程教育研究,2019-02-15,0,0,0,4724
4225,幼儿多元化音乐活动教育探讨,陈梅,课程教育研究,2019-02-15,0,0,0,4724
4226,"依托江南水乡风情,开展幼儿创意美术活动",王菲,课程教育研究,2019-02-15,3,0,3,4724
4227,基于幼儿园音乐教育游戏化问题的检视与思考,公秀凤,课程教育研究,2019-02-15,4,0,4,4724
4228,"保护幼儿天性,开展“趣味体育游戏”",徐燕,课程教育研究,2019-02-15,1,0,1,4724
4229,新视域下的幼儿球类游戏活动探索,钱金娟,课程教育研究,2019-02-15,1,0,1,4724
4230,民间文化在幼儿教育中的实现路径探究,陈海常,课程教育研究,2019-03-01,3,0,3,4724
4231,幼儿园加强家园合作教育的意义及措施研究,高善芳,课程教育研究,2019-03-01,8,0,8,4724
4232,让孩子成为游戏的主人,潘渝,课程教育研究,2019-03-01,0,0,0,4724
4233,浅谈幼儿园表演游戏的指导,李桂可,课程教育研究,2019-02-08,1,0,1,4724
4234,用童谣促发展——浅谈经典童谣在幼儿语言发展中的应用,宓阿敏；顾娅静,课程教育研究,2019-02-15,3,0,3,4724
4235,绘本教学对中班幼儿行为的影响,李紫兰,课程教育研究,2019-02-15,0,0,0,4724
4236,论幼儿美术教育中幼儿创新能力的培养,黄宇佳,课程教育研究,2019-02-15,1,0,1,4724
4237,“一绳多玩”——大班幼儿花样跳绳的探索与实践,顾馨珊,课程教育研究,2019-02-15,1,0,1,4724
4238,“小”玩教具有“大”智慧——例谈自制教具在幼儿户外体育活动中的运用,朱丽苗,课程教育研究,2019-02-15,1,0,1,4724
4239,江南水乡风情背景下开展幼儿刺绣活动指导策略,王霞琴；张媛,课程教育研究,2019-02-15,0,0,0,4724
4240,美术活动中激发幼儿创造力的实践,陈静,课程教育研究,2019-02-15,1,0,1,4724
4241,知识管理视角下的幼儿园管理研究,谢大鸿,课程教育研究,2019-03-01,4,0,4,4724
4242,"玩中识水墨,乐中水墨画——幼儿园大班水墨画教学探析",李燕,课程教育研究,2019-03-01,2,0,2,4724
4243,生活即教育  生活亦课程——浅谈“生活教育”理论下的园本节日课程,朱秀梅,课程教育研究,2019-01-25,2,0,2,4724
4244,幼儿园户外自主游戏中教师的有效指导,张璐,课程教育研究,2019-01-25,8,0,8,4724
4245,中国传统节日主题活动的反思——系列活动之二《端午节》,曾长青,课程教育研究,2019-02-15,1,0,1,4724
4246,幼儿园吴文化特色课程实践探究,林艳,课程教育研究,2019-02-15,2,0,2,4724
4247,如何开展幼儿园语言教学活动,颜萍,课程教育研究,2019-02-22,1,0,1,4724
4248,“魔法奶奶的电话”——幼儿园大班语言教学活动,张松；李文真,课程教育研究,2019-02-22,1,0,1,4724
4249,阳光下的游戏——幼儿体育游戏中的“心理建设”,项刘笑笑,课程教育研究,2019-03-01,2,0,2,4724
4250,浅谈趣味化教学模式在幼儿水墨教学中的应用,吕梦姣,课程教育研究,2019-03-01,2,0,2,4724
4251,绘本与幼儿间有效互动的教学策略探究,王丹丹,课程教育研究,2019-01-18,0,0,0,4724
4252,谈如何实现学前教育工作的创新,王艳,课程教育研究,2019-01-25,0,0,0,4724
4253,苏联学前教育的知识体系理论对幼儿园幼小衔接的启示——基于课程游戏化的视角,张文莉,课程教育研究,2019-01-25,5,0,5,4724
4254,让幼儿美术活动在情境中绽放异彩,黄玲,课程教育研究,2019-01-25,2,0,2,4724
4255,幼儿户外体育活动开展中的支持策略,杨毅华,课程教育研究,2019-01-25,3,0,3,4724
4256,游戏活动在幼儿园中的作用,赵晓榆,课程教育研究,2019-01-25,1,0,1,4724
4257,区域活动提升幼儿问题解决能力的对策,邱文婷,课程教育研究,2019-02-08,3,0,3,4724
4258,利用园本环境生成的教育教学活动——探究利用木工区、花园园本环境生成教育教学活动,钟悦璇,课程教育研究,2019-02-08,2,0,2,4724
4259,游戏在幼儿教育中的重要性及应用策略,李娟,课程教育研究,2019-02-08,5,0,5,4724
4260,幼儿园班级管理中幼儿自我意识的有效培养,杜佳恋,课程教育研究,2019-02-08,4,0,4,4724
4261,浅析如何提升幼儿园区域活动的有效性,蓝映红,课程教育研究,2019-02-22,3,0,3,4724
4262,幼儿膳食现状的调查研究,刘琦琦；闫德静,课程教育研究,2019-02-22,0,0,0,4724
4263,初探幼儿园游戏与教学的关系,解亚丽,课程教育研究,2019-02-22,1,0,1,4724
4264,克拉玛依乡土文化课程建构与实施的行动研究——课题中期汇报材料,于佳佚；周红兰,课程教育研究,2019-01-18,0,0,0,4724
4265,自然材料支持下的农村幼儿园科学探索活动初探,朱小凤,课程教育研究,2019-01-18,1,0,1,4724
4266,"改革体育课程模式,让幼儿在快乐运动中健康成长",郑琼环,课程教育研究,2019-02-08,3,0,3,4724
4267,课程游戏化背景下幼儿园体育活动的开展,熊文琳,课程教育研究,2019-02-08,5,0,5,4724
4268,幼儿园音乐课程中奥尔夫节奏教学法的应用分析,王文,课程教育研究,2019-02-08,2,0,2,4724
4269,从幼儿园游戏中谈学前教育的创新与实践,刘江雯,课程教育研究,2019-02-22,1,0,1,4724
4270,开展生活化的幼儿园活动区游戏的有效策略初探,吴美玲,课程教育研究,2019-01-18,6,0,6,4724
4271,浅析幼儿社会实践活动中创造品格的培养,王喜平,课程教育研究,2019-01-18,0,0,0,4724
4272,整合课程背景下幼儿园游戏与教学整合的实践探究,张莉,课程教育研究,2019-01-18,9,0,9,4724
4273,"“小爸爸,小妈妈”——大班生命教育主题活动的开展",梁骁蓓,课程教育研究,2019-01-18,0,0,0,4724
4274,浅谈幼儿园户外活动游戏的有效组织与策略,任倩,课程教育研究,2019-01-18,3,0,3,4724
4275,“互联网+”背景下的幼儿园家园共育实践探索,黄凯健,课程教育研究,2019-01-18,7,0,7,4724
4276,农村幼儿园语言教学课堂提问有效性的策略研究,仇惠娟；孙海红,课程教育研究,2019-01-18,2,0,2,4724
4277,我国学前教育课程观的发展趋势,韩玉婷,课程教育研究,2019-02-08,1,0,1,4724
4278,"创设游戏活动,促进幼儿全面发展",周杰,课程教育研究,2019-02-08,0,0,0,4724
4279,立足于“游戏精神”的幼儿园课程游戏化建设,童莉,课程教育研究,2019-02-08,11,0,11,4724
4280,"探究百草园,让幼儿教育回归自然",张旦羚,课程教育研究,2019-02-08,0,0,0,4724
4281,问题入手  适度引领  促进年轻教师专业成长,邢小清,课程教育研究,2019-02-22,0,0,0,4724
4282,幼儿行为习惯养成教育研究,秦瑶,课程教育研究,2019-02-08,3,0,3,4724
4283,浅论如何利用家园共育促进幼小衔接,尹逸萍,课程教育研究,2019-02-08,3,0,3,4724
4284,支架式教学在幼儿建构游戏中的运用研究,杨静,课程教育研究,2019-02-08,2,0,2,4724
4285,陕西省幼儿园小学化现状分析与应对策略,原欢逸；王文杰；刘心语；康艺花,课程教育研究,2019-02-08,0,0,0,4724
4286,幼儿的同伴交往与家园教育关系的实践研究,陈昭,课程教育研究,2019-01-25,1,0,1,4724
4287,如何利用自主游戏促进小班幼儿综合能力发展,卢斯薇,课程教育研究,2019-01-25,1,0,1,4724
4288,"悠悠吴文化,滋润幼儿心——基于吴文化的幼儿课程教育初探",陈瑜娟,课程教育研究,2019-02-15,0,0,0,4724
4289,幼儿园中大班墙面环境创设活动策略研究,史凤燕,课程教育研究,2019-02-15,2,0,2,4724
4290,论主题活动中如何投放学习性区角游戏材料,郑米莎,课程教育研究,2019-02-15,0,0,0,4724
4291,教育生态学视野下学前教育观念的变革思考,吴桂欣,课程教育研究,2019-02-22,2,0,2,4724
4292,家长有效参与幼儿园亲子创造性游戏的实践研究,吴雨珍,课程教育研究,2019-03-01,2,0,2,4724
4293,幼儿园亲子活动的现状分析及对策研究,缪晨露,课程教育研究,2019-03-01,5,0,5,4724
4294,幼儿自主散步有效组织策略,邹国英,课程教育研究,2019-03-01,0,0,0,4724
4295,“学习故事”在游戏指导中的应用——以建构区游戏为例,章玲美,课程教育研究,2019-03-01,3,0,3,4724
4296,呼唤农村幼儿音乐活动的春天,黄巧燕,课程教育研究,2019-01-18,0,0,0,4724
4297,运用遮盖策略培养幼儿精细阅读能力,徐婷婷,课程教育研究,2019-01-25,0,0,0,4724
4298,浅谈如何提高幼儿园科学素养教育活动,翟自芳,课程教育研究,2019-02-08,3,0,3,4724
4299,有效倾听——走进幼儿心灵的桥,杨文骏,课程教育研究,2019-02-08,1,0,1,4724
4300,绘本阅读对幼儿成长的重要性,王培,课程教育研究,2019-02-08,3,0,3,4724
4301,如何指导学前儿童进行绘本阅读,高逸文,课程教育研究,2019-02-08,1,0,1,4724
4302,积淀专业素养  塑造职业尊严,顾晓燕,课程教育研究,2019-02-22,0,0,0,4724
4303,基于幼儿自主的幼儿户外游戏探索与实践,王浩伟,课程教育研究,2019-02-22,2,0,2,4724
4304,浅述幼儿园小班幼儿自理能力的培养,徐晓雪,课程教育研究,2019-03-15,6,0,6,4724
4305,区域活动促幼儿快乐成长,孙会利,课程教育研究,2019-02-01,0,0,0,4724
4306,凝“教”方能致远——关于幼儿园教育方面的几点思考,吴冬梅,课程教育研究,2019-02-01,0,0,0,4724
4307,"小游戏,大智趣——幼儿自发性游戏活动中教师指导行为的案例研究",黄琳怡,课程教育研究,2019-03-08,1,0,1,4724
4308,学前教育改革背景下幼儿园体育活动实践探究,郭安,课程教育研究,2019-03-22,5,0,5,4724
4309,浅谈符号在音乐教学中的运用,吴陈芳,课程教育研究,2019-03-22,0,0,0,4724
4310,如何创设适宜的幼儿园班级环境,杨春玲,课程教育研究,2019-03-22,1,0,1,4724
4311,优化园本课程建设促进教师专业成长的实践探索,阮琳儿,课程教育研究,2019-03-15,0,0,0,4724
4312,幼儿游戏中教师的有效支持策略,林丽娟,课程教育研究,2019-03-15,3,0,3,4724
4313,乡土材料在区域活动中的运用,翟翠平,课程教育研究,2019-03-08,1,0,1,4724
4314,农村幼儿园室内区域角活动的开发和利用,孙英杰,课程教育研究,2019-03-08,0,0,0,4724
4315,幼儿园区域游戏环境中的情境创设探析,闻丽红,课程教育研究,2019-03-08,8,0,8,4724
4316,多学科视野中幼儿园教育“小学化”现象透视,李欣玲,课程教育研究,2019-03-08,2,0,2,4724
4317,论幼儿早期阅读能力的培养与指导策略,任俊丽,课程教育研究,2019-03-22,8,0,8,4724
4318,探索深入推进幼儿园主题区域活动教学的策略研究,黄静文,课程教育研究,2019-03-08,4,0,4,4724
4319,在科学教育活动中发展幼儿创新能力,姚平,课程教育研究,2019-03-08,1,0,1,4724
4320,提升幼儿教师专业成长与发展的有效策略,廖惠君,课程教育研究,2019-03-08,4,0,4,4724
4321,大班美工区活动中幼儿环保意识的培养,赵代藏吉,课程教育研究,2019-03-08,1,0,1,4724
4322,浅谈幼儿园创意美术环境创设与实施,黄宇佳,课程教育研究,2019-03-15,2,0,2,4724
4323,幼儿园水油分离画教学探索,吕梦姣,课程教育研究,2019-03-15,1,0,1,4724
4324,浅谈如何在幼儿教育中开展民族民间工艺活动——以彝族彩绘和擀毡工艺活动为例,李文婷,课程教育研究,2019-03-15,0,0,0,4724
4325,幼儿园美工区活动材料投放策略的初探,刘玉婷,课程教育研究,2019-03-22,4,0,4,4724
4326,浅谈幼儿园大班数学教学游戏化的实现与价值探索,袁东红,课程教育研究,2019-02-01,5,0,5,4724
4327,探究幼儿个体经验构建与群体性学习研究策略,孙薇,课程教育研究,2019-03-08,0,0,0,4724
4328,基于幼儿视角的课程化环境创设的实践研究,尹俊芳,课程教育研究,2019-03-08,0,0,0,4724
4329,"给孩子整块的活动时间,保证自主活动的开展——以幼儿园大班幼儿为例",张晓妍,课程教育研究,2019-02-01,1,0,1,4724
4330,"积极培养幼儿的真实兴趣,认清“影子教育”本质特征——以家园社区共育为基点,提出解决建议",孙娟娟,课程教育研究,2019-02-01,2,0,2,4724
4331,幼儿园实践教学策略探究,李美英,课程教育研究,2019-02-01,0,0,0,4724
4332,浅谈船政文化视阈中幼儿园艺术领域课程改革的几点尝试,林莹,课程教育研究,2019-02-01,0,0,0,4724
4333,托管农村幼儿园留守儿童教育问题与对策研究报告,王小娟,课程教育研究,2019-02-01,0,0,0,4724
4334,在音乐与文学之间徜徉——经典故事与歌唱教学结合初探,谈英,课程教育研究,2019-03-22,0,0,0,4724
4335,开展民族特色的幼儿体育活动探讨,韩超,课程教育研究,2019-03-08,0,0,0,4724
4336,浅谈国学与学前教育,庞惠方,课程教育研究,2019-03-08,1,0,1,4724
4337,社会主义核心价值观融入幼儿教育的路径探索,陈成珠,课程教育研究,2019-03-08,5,0,5,4724
4338,新西兰学前教育评估的特征与启示,韩波,课程教育研究,2019-03-08,2,0,2,4724
4339,在幼儿园教育教学中渗透民间艺术文化的策略,孙敬娜,课程教育研究,2019-03-22,7,0,7,4724
4340,在中班幼儿健康教学活动中教师指导的有效策略,刘秀红,课程教育研究,2019-03-22,1,0,1,4724
4341,浅谈种植课程在幼儿园里的实践探索,刘军花；赵贝贝,课程教育研究,2019-03-15,3,0,3,4724
4342,儿童绘本在幼儿园艺术领域教学中的开发与应用研究,王玉琛,课程教育研究,2019-02-01,2,0,2,4724
4343,幼儿创造性在陶艺教育中的发展,时丽君,课程教育研究,2019-03-08,0,0,0,4724
4344,利用本土资源开展户外游戏活动,周婷婷；卜晴,课程教育研究,2019-03-08,0,0,0,4724
4345,基于叶圣陶思想的幼儿行为习惯养成研究,曹青,课程教育研究,2019-03-22,1,0,1,4724
4346,论建构游戏中教师的组织与指导,臧静,课程教育研究,2019-03-22,5,0,5,4724
4347,新形势下加强幼儿园安全教育管理的实践与探索,张艳霞,课程教育研究,2019-02-01,2,0,2,4724
4348,新时期幼儿教育管理问题及解决措施研究,陈利,课程教育研究,2019-03-22,1,0,1,4724
4349,体育课程游戏化教学中的协作意识培养,施林莉,课程教育研究,2019-03-22,1,0,1,4724
4350,童谣在幼儿教育中的应用意义分析,朱珊月,课程教育研究,2019-03-08,2,0,2,4724
4351,幼儿园京剧教学的探索,胡卫萍,课程教育研究,2019-03-08,0,0,0,4724
4352,文学与音乐碰撞出“妙”——幼儿文学与音乐的融合初探,何婷,课程教育研究,2019-03-22,0,0,0,4724
4353,区域内幼儿教师评价素养现状及改进建议,王蓉；杨琼,课程教育研究,2019-03-15,0,0,0,4724
4354,如何提升新教师的游戏观察能力,林俭风,课程教育研究,2019-03-15,0,0,0,4724
4355,浅谈对幼儿园新教师专业发展培养的有效途径,王海燕,课程教育研究,2019-03-15,1,0,1,4724
4356,浅谈如何培养留守幼儿的交往能力,吴琼,课程教育研究,2019-03-15,1,0,1,4724
4357,如何帮助小班幼儿度过分离焦虑期,赵帅,课程教育研究,2019-03-15,0,0,0,4724
4358,民间游戏玩法的创新,王德馨,课程教育研究,2019-04-19,1,0,1,4724
4359,浅谈幼儿园绘本阅读教学存在的问题及对策,杨周琴,课程教育研究,2019-04-19,3,0,3,4724
4360,幼儿园集体教学中有效提问的研究报告,李晓静,课程教育研究,2019-04-05,0,0,0,4724
4361,浅谈培养幼儿创新意识的几种做法,杨秋萍,课程教育研究,2019-04-05,0,0,0,4724
4362,农村学前教育存在的问题及完善对策,张娜,课程教育研究,2019-04-26,2,0,2,4724
4363,"打造特色公共环境,让环境会说话——以创设“书香校园”校园文化为例",周文婷,课程教育研究,2019-04-26,2,0,2,4724
4364,基于STEAM“沙工程”游戏探析儿童跨学科核心素养,黄雅婷,课程教育研究,2019-04-26,5,0,5,4724
4365,刍议幼儿园班级常规管理,赵霞,课程教育研究,2019-04-05,2,0,2,4724
4366,浅谈美术教学中的多元化,陈玲,课程教育研究,2019-04-05,0,0,0,4724
4367,浅谈肢体语言在幼儿音乐教学中的必要性分析,薛娜,课程教育研究,2019-04-05,0,0,0,4724
4368,幼儿园自制器械在体育游戏中的应用与研究,贺莹,课程教育研究,2019-04-05,0,0,0,4724
4369,幼儿教育中情境游戏的应用策略分析,陆启梅,课程教育研究,2019-04-19,2,0,2,4724
4370,幼儿园课程游戏化的实施策略研究,曹玉环,课程教育研究,2019-04-19,3,0,3,4724
4371,中班健康活动《阿嚏》,陈照莲,课程教育研究,2019-04-19,0,0,0,4724
4372,教育细节与幼儿发展,曾志兰,课程教育研究,2019-04-19,0,0,0,4724
4373,幼小衔接儿童语言能力提升的策略——以铁岭市Y区为例,袁耀辉,课程教育研究,2019-03-29,0,0,0,4724
4374,活动区游戏材料低结构投放的有效策略,黄智双,课程教育研究,2019-03-29,1,0,1,4724
4375,浅谈幼儿园主题活动中激励性语言的运用,席艳霞,课程教育研究,2019-04-19,1,0,1,4724
4376,幼儿园语言教育活动存在的问题及有效教学策略,巩菊梅,课程教育研究,2019-04-19,9,0,9,4724
4377,幼儿园科学区活动材料投放策略的行动研究,褚艳,课程教育研究,2019-04-05,6,0,6,4724
4378,幼儿绘画教学中创造力的培养,董思洋,课程教育研究,2019-04-05,2,0,2,4724
4379,浅探幼儿阶段开展食育教育的必要性及其促进策略,张俊娥,课程教育研究,2019-04-05,3,0,3,4724
4380,低结构材料在小班幼儿区域活动中的运用,时睿,课程教育研究,2019-04-05,0,0,0,4724
4381,试析如何在幼儿教学游戏活动中发展幼儿智力,达美玲,课程教育研究,2019-04-12,1,0,1,4724
4382,可爱的孩子们——浅谈幼儿教育与德育元素的结合发展,陈丽贞,课程教育研究,2019-04-12,0,0,0,4724
4383,沙子资源在幼儿园区域活动中的应用研究,张聪聪,课程教育研究,2019-04-12,0,0,0,4724
4384,对胆怯儿指导的教学方法研究,蒲运,课程教育研究,2019-04-19,0,0,0,4724
4385,民间传统游戏与幼儿园课程的有机整合,王群英,课程教育研究,2019-04-26,0,0,0,4724
4386,基于绘本的幼儿创意戏剧性表演活动研究,彭如英,课程教育研究,2019-04-05,2,0,2,4724
4387,陶泥活动提升幼儿的创造力,林洁,课程教育研究,2019-04-05,0,0,0,4724
4388,小班语言发育迟缓幼儿发展评估及教育干预的个案研究,王赛,课程教育研究,2019-03-29,1,0,1,4724
4389,浅析幼儿园课程中童谣与民间游戏的有效融合,徐少琴,课程教育研究,2019-03-29,4,0,4,4724
4390,幼儿园美工区材料投放的组织与实施,曹玉梅,课程教育研究,2019-03-29,0,0,0,4724
4391,开展情景教学提高幼儿学习品质,宋群颖,课程教育研究,2019-03-29,0,0,0,4724
4392,幼儿园户外区域游戏活动的实践与反思,刘桂红,课程教育研究,2019-04-19,2,0,2,4724
4393,浅析幼儿园课程“应然”与“实然”的知行合一——以“蜗牛”主题活动为例,张艳,课程教育研究,2019-04-19,1,0,1,4724
4394,关于民办幼儿园教师流动与教师管理的分析,陈敏蒨,课程教育研究,2019-04-19,1,0,1,4724
4395,游戏教育在幼儿教学中的应用研究,宋群颖,课程教育研究,2019-04-26,5,0,5,4724
4396,选择适宜的教育内容促进教育的有效性,黄曼,课程教育研究,2019-04-26,0,0,0,4724
4397,幼儿园:儿童职业启蒙教育的可能起点,张莉,课程教育研究,2019-04-05,2,0,2,4724
4398,幼儿园开展亲子阅读的价值与指导方式探寻,吴丹,课程教育研究,2019-03-29,7,0,7,4724
4399,民间游戏在幼儿园教育中的运用分析,张玲,课程教育研究,2019-03-29,0,0,0,4724
4400,幼儿教学中手工活动教学策略的实施分析,邬珊,课程教育研究,2019-03-29,4,0,4,4724
4401,E时代家园共育的困境与挑战,邓俊超,课程教育研究,2019-03-29,9,0,9,4724
4402,学前教育“小学化”成因分析及其对策研究,贾博玲,课程教育研究,2019-04-19,0,0,0,4724
4403,"遇见幼教,遇见更美好的自己",曾玉玲,课程教育研究,2019-04-26,0,0,0,4724
