序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
876,关于发展木本饲料、实施“林—饲—畜(禽)”一体化战略的几点建议——以杂交构树为例,黎祖交,绿色中国,2019-03-01,2,0,2,1001
877,朱有勇 文写在贫困大地上的“农民教授”,云霓,绿色中国,2019-03-01,1,0,1,1001
878,刘蕾 做好赫哲族的代言人,耿国彪,绿色中国,2019-03-01,0,0,0,1001
879,“云岭楷模”谭德才 一心为民拔穷根,张志国,绿色中国,2019-03-01,0,0,0,1001
880,刘启俊:践行绿色发展 守护国家公园,张志国,绿色中国,2019-03-01,0,0,0,1001
881,圆梦走长白看水秀、绿美、嫣红,孙旭扬；孙阁,绿色中国,2019-03-01,0,0,0,1001
882,邹彬 新时代的大国工匠,耿国彪,绿色中国,2019-03-01,0,0,0,1001
883,写于60岁前夕:无用方得从容,陈道明,绿色中国,2019-03-01,0,0,0,1001
884,春天的马拉松,知否,绿色中国,2019-03-01,0,0,0,1001
885,做先锋树旗帜 履职永远在路上——访十三届全国人大代表、林业英雄孙建博,张志国,绿色中国,2019-03-01,0,0,0,1001
886,让循环经济服务海西民生——访全国人大代表、青海省海西州州长、柴达木循环经济试验区管委会主任孟海,胡三,绿色中国,2019-03-01,0,0,0,1001
887,张光北:老戏骨 新委员,张志国,绿色中国,2019-03-01,0,0,0,1001
888,福鼎 在山海间打捞民间文化的珠贝,耿国彪,绿色中国,2019-03-01,0,0,0,1001
889,合理利用草原 谱写草原保护新篇章,建新,绿色中国,2019-03-01,3,0,3,1001
890,2018绿色中国年度焦点人物评选活动启动,,绿色中国,2019-03-01,0,0,0,1001
891,2019年“世界野生动植物日”主题活动在宁波举行,胡选,绿色中国,2019-02-16,0,0,0,1001
892,湿地保护 全人类的共同责任,,绿色中国,2019-02-16,0,0,0,1001
893,湿地 人类健康的未来,水波,绿色中国,2019-02-16,2,0,2,1001
894,林长制 下活安徽生态“一盘棋”,耿国彪,绿色中国,2019-02-16,0,0,0,1001
895,生态文明与小康社会建设,余谋昌,绿色中国,2019-02-16,0,0,0,1001
896,生态文明与可持续发展,余谋昌,绿色中国,2019-02-16,10,0,10,1001
897,生态文明与中国特色社会主义,余谋昌,绿色中国,2019-02-16,1,0,1,1001
898,2018年中国自然保护地十件大事发布,胡三,绿色中国,2019-02-16,0,0,0,1001
899,海南:悉心呵护“地球之肺”,黄俊毅,绿色中国,2019-02-16,0,0,0,1001
900,防治松材线虫病 让森林重回健康,耿国彪,绿色中国,2019-02-16,3,0,3,1001
901,福建:实现绿水青山到金山银山的有机转变,秀英,绿色中国,2019-02-16,0,0,0,1001
902,森林深度游还缺啥,黄俊毅,绿色中国,2019-02-16,0,0,0,1001
903,国家林草局印发林草产业发展指导意见,林宣,绿色中国,2019-02-16,0,0,0,1001
904,四部门联合发文促进森林康养产业发展,林宣,绿色中国,2019-02-16,9,0,9,1001
905,要闻,,绿色中国,2019-02-16,0,0,0,1001
906,声音,,绿色中国,2019-02-16,0,0,0,1001
907,数字,,绿色中国,2019-02-16,0,0,0,1001
908,吴永波 爱让星光璀璨,张志国,绿色中国,2019-02-16,0,0,0,1001
909,李军 全媒体矩阵的影视营销之道,张志国,绿色中国,2019-02-16,0,0,0,1001
910,昝凤华 弃牛种菜有“钱”景,温来生,绿色中国,2019-02-16,0,0,0,1001
911,云山林海秀峨眉,孙阁；孙旭扬,绿色中国,2019-02-16,1,0,1,1001
912,第二届绿色中国理事会正式启动,文燕,绿色中国,2019-02-16,0,0,0,1001
913,让湿地成为应对气候变化的一把金钥匙,,绿色中国,2019-02-01,0,0,0,1001
914,我国各类自然保护地已达1.18万处,,绿色中国,2019-02-01,4,0,4,1001
915,生态道德,廖福霖,绿色中国,2019-02-01,1,0,1,1001
916,生态优先,廖福霖,绿色中国,2019-02-01,0,0,0,1001
917,湿地应对气候变化——2019年世界湿地日中国主场宣传活动在海口市举办,胡三,绿色中国,2019-02-01,0,0,0,1001
918,美丽中国·我是行动者——“指尖上的环保”公益活动收集图片5万余张,张志国,绿色中国,2019-02-01,0,0,0,1001
919,我国将加快推进国家公园体制试点,,绿色中国,2019-02-01,0,0,0,1001
920,共筑中国梦 文化进万家——“我们的中国梦”文化进万家活动走进常德中建五局,耿国彪,绿色中国,2019-02-01,0,0,0,1001
921,国家林业和草原局多举措防治松材线虫病疫情,,绿色中国,2019-02-01,1,0,1,1001
922,资讯,,绿色中国,2019-02-01,0,0,0,1001
923,凝心聚力 开创林业和草原工作新局面——全国林业和草原工作会议在安徽合肥召开,耿国彪；刘波,绿色中国,2019-02-01,0,0,0,1001
924,我国4612个国有林场改革任务基本完成,,绿色中国,2019-02-01,0,0,0,1001
925,我国林业产业总产值达7.33万亿元,,绿色中国,2019-02-01,1,0,1,1001
926,全国17个省份开展林长制改革试点,,绿色中国,2019-02-01,0,0,0,1001
927,2019年全国计划营造林1亿亩,,绿色中国,2019-02-01,0,0,0,1001
928,国家林业和草原局举行春节团拜会,耿国彪,绿色中国,2019-02-01,0,0,0,1001
929,北京市打破传统模式 义务植树尽责全年皆可实现,许云飞,绿色中国,2019-02-01,0,0,0,1001
930,2018绿色中国年度焦点人物评选活动启动,,绿色中国,2019-02-01,0,0,0,1001
931,书写新时代 万福进万家——“同心同书·祖国新春好”书法文化惠民公益活动走进唐山侧记,耿国彪,绿色中国,2019-02-01,0,0,0,1001
932,陈晓卿:从舌尖上的中国到舌尖上的世界,王晶晶,绿色中国,2019-02-01,3,0,3,1001
933,做人要快乐,马德华,绿色中国,2019-02-01,0,0,0,1001
934,为什么说诗画双璧的天台山是中国第一诗山?,吕新景,绿色中国,2019-02-01,0,0,0,1001
935,做个张家界人很有福,孙旭扬；孙阁,绿色中国,2019-02-01,0,0,0,1001
936,潍坊滨海:一座现代化海滨城市的崛起与突破,张顺军；赵健雄,绿色中国,2019-02-01,0,0,0,1001
937,“2018年中国森林旅游十件大事”发布,张顺军,绿色中国,2019-02-01,4,0,4,1001
938,千里送毛衣 大爱暖童心,冯磊,绿色中国,2019-02-01,0,0,0,1001
939,我国上市公司环境信息披露总体水平略有上升,张志国,绿色中国,2019-02-01,2,0,2,1001
940,猪年说猪,国语宗荷,绿色中国,2019-02-01,0,0,0,1001
941,剪窗花,刘新叶,绿色中国,2019-02-01,0,0,0,1001
942,第二届绿色中国理事会正式启动,文燕,绿色中国,2019-02-01,0,0,0,1001
943,第八届绿色中国美丽使者评选活动启动,,绿色中国,2019-02-01,0,0,0,1001
944,"你用纸,我种树 实践绿色循环,这是我们的使命",,绿色中国,2019-02-01,0,0,0,1001
945,2018年中国野生动植物保护十件大事发布,耿国彪,绿色中国,2019-01-16,0,0,0,1001
946,厚植绿水青山 严守自然资源——神农架国家公园2年试点交出答卷,王欣；张珊珊,绿色中国,2019-01-16,0,0,0,1001
947,政府环境政策,郇庆治,绿色中国,2019-01-16,0,0,0,1001
948,左翼政党环境转向,郇庆治,绿色中国,2019-01-16,1,0,1,1001
949,河长制书写生态治理的大文章,,绿色中国,2019-01-16,0,0,0,1001
950,重庆将建500万亩国家储备林基地,胡三,绿色中国,2019-01-16,0,0,0,1001
951,数字,,绿色中国,2019-01-16,0,0,0,1001
952,一个人和他的三个名字,孙旭扬；孙阁,绿色中国,2019-01-16,0,0,0,1001
953,硝烟中的“红色电波”,温来生；李炎,绿色中国,2019-01-16,0,0,0,1001
954,"“北京榜样”姚宁 十年公益路,点亮山里娃心中的灯",张志国,绿色中国,2019-01-16,0,0,0,1001
955,马靖轩、智涛 新歌一曲温暖数万名快递小哥,张志国,绿色中国,2019-01-16,0,0,0,1001
956,梦归辽河源,孙阁；孙旭扬；宋占勇,绿色中国,2019-01-16,0,0,0,1001
957,吴氏宗祠 传承厚重历史文化的精神家园,吴渭明,绿色中国,2019-01-16,0,0,0,1001
958,探访史铁生旧居和他的“清平湾”,祁建,绿色中国,2019-01-16,0,0,0,1001
959,《冬之心》寒冷中透彻的温情,夏至,绿色中国,2019-01-16,0,0,0,1001
960,冬日有味是儿时,朱小平,绿色中国,2019-01-16,0,0,0,1001
961,第二届绿色中国理事会正式启动,文燕,绿色中国,2019-01-16,0,0,0,1001
962,要闻,,绿色中国,2019-01-16,0,0,0,1001
963,声音,,绿色中国,2019-01-16,0,0,0,1001
964,汪小菲爱与责任,张志国,绿色中国,2019-01-16,0,0,0,1001
965,刘瑞强 勇做中国冰雪旅游产业发展的擎旗人,赵洪军,绿色中国,2019-01-16,0,0,0,1001
966,贾海文 努力当好怀来旅游业发展的带头人,张志国,绿色中国,2019-01-16,0,0,0,1001
967,王富田 无法割舍的木匠情结,温来生,绿色中国,2019-01-16,0,0,0,1001
968,云南元阳建水的慢刻生活,廖健邦；卢维前；邓广基,绿色中国,2019-01-01,0,0,0,1001
969,习近平出席全国生态环境保护大会并发表重要讲话,本刊编辑部,绿色中国,2019-01-01,5,0,5,1001
970,我国石漠化土地扩展趋势实现逆转,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
971,生态扶贫是一个战场上的两场战役,耿国彪,绿色中国,2019-01-01,0,0,0,1001
972,生态文明建设领导体制,郇庆治,绿色中国,2019-01-01,1,0,1,1001
973,生态新人,郇庆治,绿色中国,2019-01-01,2,0,2,1001
974,在深圳体验绿色慢生活,孙阁,绿色中国,2019-01-01,0,0,0,1001
975,资讯,,绿色中国,2019-01-01,0,0,0,1001
976,第四届世界人工林大会在北京举行,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
977,三北工程40年 用无边绿色书写中国梦,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
978,2万个国家森林乡村助力我国乡村绿化美化,耿国彪,绿色中国,2019-01-01,1,0,1,1001
979,我国重点国有林区改革取得重要突破,耿国彪,绿色中国,2019-01-01,3,0,3,1001
980,林业文化与自然遗产保护进入新时期,铁铮,绿色中国,2019-01-01,0,0,0,1001
981,林业英雄孙建博再添殊荣——荣膺山东省庆祝改革开放40周年感动山东人物称号,张志国,绿色中国,2019-01-01,0,0,0,1001
982,中国林草教育2018年大事喜事多,铁铮,绿色中国,2019-01-01,0,0,0,1001
983,2018绿色中国年度焦点人物评选活动启动,,绿色中国,2019-01-01,0,0,0,1001
984,"2019,我们一起奋斗",,绿色中国,2019-01-01,0,0,0,1001
985,2018中国十大绿色事件,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
986,我国隆重纪念改革开放40周年,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
987,国务院机构改革:组建自然资源部、生态环境部、国家林业和草原局,本刊编辑部,绿色中国,2019-01-01,9,0,9,1001
988,中美贸易战没有赢家,本刊编辑部,绿色中国,2019-01-01,2,0,2,1001
989,世界竹藤大会以南南合作助推绿色发展,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
990,浙江省“千村示范、万村整治”工程获联合国“地球卫士奖”,本刊编辑部,绿色中国,2019-01-01,0,0,0,1001
991,长春长生疫苗事件,本刊编辑部,绿色中国,2019-01-01,2,0,2,1001
992,缪杰:歌声中的创业扶贫路,郑紫薇,绿色中国,2019-01-01,0,0,0,1001
993,改革先锋王伯祥:改写了中国“菜篮子”发展的历史,刘祺,绿色中国,2019-01-01,0,0,0,1001
994,科尔沁草原飞出的京剧小生,包飞； 国语,绿色中国,2019-01-01,0,0,0,1001
995,2018中国森林旅游节在广州开幕,东丽,绿色中国,2019-01-01,0,0,0,1001
996,“绿剑行动”破获重特大案件579起,胡三,绿色中国,2019-01-01,0,0,0,1001
997,冰雪公主初长成——第十五届中俄蒙美丽使者国际大赛侧记,林如；于守山；史宏伟,绿色中国,2019-01-01,0,0,0,1001
998,浅谈钱江源国家公园体制试点区生态移民,毛玉明； 江红,绿色中国,2019-01-01,5,0,5,1001
999,海淀共青团组织筑梦计划 帮助困境青少年实现心愿,张志国,绿色中国,2019-01-01,0,0,0,1001
1000,第二届绿色中国理事会正式启动,文燕,绿色中国,2019-01-01,0,0,0,1001
1001,第八届绿色中国美丽使者评选活动启动,,绿色中国,2019-01-01,0,0,0,1001
