序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
2158,基于网络平台的高职英语教学模式研究,韦玮,英语广场,2019-05-17 08:51,6,0,6,2704
2160,如何超越英语的单环学习模式,龙娟,英语广场,2019-05-17 08:51,0,0,0,2704
2161,探究认知语言学在大学英语阅读教学中的应用,邓小兰,英语广场,2019-06-13 17:09,0,0,0,2704
2162,建构主义理论视野下的无损检测专业英语词汇学习策略应用,高洁,英语广场,2019-06-13 17:09,0,0,0,2704
2163,浅谈中式英语(Chinglish)的特点、现状及前景,何振宇,英语广场,2019-06-13 17:09,0,0,0,2704
2165,独立学院商务英语专业“订单式”人才培养模式的探索——以广陵学院为例,张小红,英语广场,2019-06-13 17:09,2,0,2,2704
2166,探究式学习在高中英语阅读教学中的应用,武玉文,英语广场,2019-06-13 17:09,8,0,8,2704
2167,合作学习在高中英语口语教学中的应用探究,魏晓燕,英语广场,2019-06-13 17:09,6,0,6,2704
2168,On the Connotations of Color Words in Chinese-Western Culture,叶霞；翟宝杰,英语广场,2019-05-17 08:51,0,0,0,2704
2169,中国文化在沪上留学生中传播效果调查,从垚；熊淑慧,英语广场,2019-05-17 08:51,0,0,0,2704
2170,核心素养视角下跨文化交际中的时间文化差异探析,王星誉,英语广场,2019-06-13 17:09,1,0,1,2704
2171,The Roles Women Played During the Crusades,李娇；李永芹,英语广场,2019-06-13 17:09,0,0,0,2704
2172,Should and Can Flipped Classroom Be Introduced to Secondary Vocational Schools in China?,刘燕铭,英语广场,2019-06-13 17:09,0,0,0,2704
2173,从生态翻译学看王永年译本《警察与赞美诗》,倪藜,英语广场,2019-07-08 14:53,0,0,0,2704
2174,《呐喊》英译本中的文化负载词翻译策略评析,吴婷；祁文慧,英语广场,2019-07-08 14:53,49,0,49,2704
2175,生态翻译学视域下《锦瑟》英译三个维度的对比分析——基于译者的适应与选择,孙霞；魏盼盼,英语广场,2019-07-08 14:53,1,0,1,2704
2176,《三国演义》第一回C.H.Brewitt-Taylor译本赏析,雷莉,英语广场,2019-07-08 14:53,0,0,0,2704
2177,英语文学翻译中艺术语言的处理原则探究,高岩,英语广场,2019-07-08 14:53,7,0,7,2704
2178,文学翻译中作者与翻译者之间的意识冲突分析,余倩；张军,英语广场,2019-07-08 14:53,1,0,1,2704
2180,约翰·缪尔《夏日走过山间》之矛盾与作者思想分析,王家琪,英语广场,2019-07-08 14:53,1,0,1,2704
2182,浅析美狄亚的女性意识演变,荣正浩,英语广场,2019-07-08 14:53,1,0,1,2704
2183,Charlotte Written by David Foenkinos: Tragic Life of the Age,刘孟旦,英语广场,2019-07-08 14:53,0,0,0,2704
2184,《奥瑟罗》与《麦克白》:从“性格悲剧”透视蛊惑对人心的影响,黄宇瑄,英语广场,2019-07-08 14:53,0,0,0,2704
2185,语用学视角解读海明威小说《杀人者》,张娟,英语广场,2019-07-08 14:53,0,0,0,2704
2186,《老人与海》的语言运用研究,谷彦君,英语广场,2019-07-08 14:53,1,0,1,2704
2187,认知图式理论视角下的视译信息加工研究,陈逸林,英语广场,2019-07-08 14:53,0,0,0,2704
2188,批评话语分析初探,郭雨；赵林静,英语广场,2019-07-08 14:53,0,0,0,2704
2189,中国园林文化对外传播的现状与改进措施,陈星聚；张发勇,英语广场,2019-07-08 14:53,24,0,24,2704
2190,接受美学理论视角下纪录片字幕翻译研究——以《美丽中国》为例,张晓诗；高梅,英语广场,2019-07-08 14:53,4,0,4,2704
2191,Translation Strategies from the Perspective of Hypotaxis and Parataxis,刘欣；朱宇丹,英语广场,2019-07-08 14:53,2,0,2,2704
2194,"巧翻译,高效率——谈英语翻译有效性",康敏,英语广场,2019-07-08 14:53,0,0,0,2704
2195,浅析英汉交替传译中的口译笔记,狄凡,英语广场,2019-07-08 14:53,6,0,6,2704
2196,目的论在学术文本翻译中的应用——以《21世纪营销理念》节选为例,刘晶晶；邵华,英语广场,2019-07-08 14:53,29,0,29,2704
2197,民航英语特点及翻译策略探究,徐霞,英语广场,2019-07-08 14:53,1,0,1,2704
2198,文化翻译理论视角下的旅游英语翻译策略研究,赵晓霞,英语广场,2019-07-08 14:53,8,0,8,2704
2199,试论二语读后续写中话题熟悉度对协同的影响,赵方,英语广场,2019-07-08 14:53,0,0,0,2704
2200,英语委婉语的构成及语用分析,杨艺欣,英语广场,2019-07-08 14:53,3,0,3,2704
2201,隐喻词语的认知阐释与翻译处理,张化丽,英语广场,2019-07-08 14:53,0,0,0,2704
2202,基于跨文化交际能力视角的大学英语教学探索,王琦,英语广场,2019-07-08 14:53,0,0,0,2704
2203,跨文化交际能力培养与大学英语教学初探,王忠林,英语广场,2019-07-08 14:53,1,0,1,2704
2204,高校艺术特长生的外语学习焦虑调查及交际意愿激励策略研究,康蕊,英语广场,2019-07-08 14:53,0,0,0,2704
2205,大学英语写作教学中的教师反馈研究,汪虹,英语广场,2019-07-08 14:53,3,0,3,2704
2206,研究生英语拓展课——英美文化的智慧教学模式研究,梁庆峰,英语广场,2019-07-08 14:53,1,0,1,2704
2207,混合式教学模式下的大学英语教材编写实践——基于《中国英语能力等级量表》,胡翠霞；黄列梅,英语广场,2019-07-08 14:53,6,0,6,2704
2208,互联网语境下大学生英美文学阅读现状与对策研究,张益民,英语广场,2019-07-08 14:53,3,0,3,2704
2209,概念整合理论对大学英语写作教学的启示,钱慧,英语广场,2019-07-08 14:53,0,0,0,2704
2210,现代高职英语课堂教学面临的新问题及对策,雷霞,英语广场,2019-07-08 14:53,3,0,3,2704
2211,浅谈如何激发高职英语课堂活力,张彦鹏,英语广场,2019-07-08 14:53,0,0,0,2704
2212,移动互联网环境下混合式教学模式在高职英语教学中的实践,张红,英语广场,2019-07-08 14:53,6,0,6,2704
2213,“一带一路”背景下商务英语专业学生跨文化交际能力培养研究,刘雯,英语广场,2019-07-08 14:53,1,0,1,2704
2214,思政理念观照下的高校外语类课程体系构建与探索,刘静,英语广场,2019-07-08 14:53,5,0,5,2704
2216,互动教学模式在高职公共英语教学中的应用研究,常劲松,英语广场,2019-07-08 14:53,1,0,1,2704
2218,微博在英语专业学生自主学习中的应用现状调查——以滁州学院为例,汪吉；舒卫征；厉凌华,英语广场,2019-07-08 14:53,0,0,0,2704
2219,探析功能翻译理论在高职高专英语翻译教学中的运用,史菊萍,英语广场,2019-07-08 14:53,1,0,1,2704
2220,混合式学习在大学英语视听说课程中的应用研究,赵丹,英语广场,2019-07-08 14:53,2,0,2,2704
2221,地方高校外语专业学生思辨能力培养研究与实践,杜淑萍；王晓杰,英语广场,2019-07-08 14:53,0,0,0,2704
2222,内容依托式教学研究综述,刘津男；解芳,英语广场,2019-07-08 14:53,1,0,1,2704
2223,基于MOOC的英语教学混合课堂研究,徐莉莉,英语广场,2019-07-08 14:53,3,0,3,2704
2224,翻转课堂视域下大学英语教学理念重构刍议,岑嵩,英语广场,2019-07-08 14:53,3,0,3,2704
2227,“互联网+”环境下高职英语教师教学能力的提升,罗晗,英语广场,2019-07-08 14:53,3,0,3,2704
2228,以就业为引导的大学英语教学探究,傅榕,英语广场,2019-07-08 14:53,0,0,0,2704
2229,高职高专英语教学中学生非智力因素培养研究,叶秋萍,英语广场,2019-07-08 14:53,1,0,1,2704
2230,基于慕课的专门用途英语混合式教学探讨,任静,英语广场,2019-07-08 14:53,1,0,1,2704
2231,基于学科核心素养的大学英语课堂教学策略研究,任雪娇,英语广场,2019-07-08 14:53,5,0,5,2704
2233,基于输入输出假设的大学英语听说课翻转课堂研究,姜文静,英语广场,2019-07-08 14:53,2,0,2,2704
2234,基于慕课模式的大学英语教学改革,王明明,英语广场,2019-07-08 14:53,7,0,7,2704
2235,新时期卫校英语教学的可视化模式特色研究,钟璐轶；张卫红,英语广场,2019-07-08 14:53,1,0,1,2704
2236,自主学习理论下的高校英语教学实践研究,孙艾,英语广场,2019-07-08 14:53,1,0,1,2704
2237,基于SPOC的大学英语智慧课堂效度实证研究,赵燕,英语广场,2019-07-08 14:53,1,0,1,2704
2238,大学英语课程商科应用型人才培养的思考,盛维,英语广场,2019-07-08 14:53,0,0,0,2704
2239,浅析高中英语乡土课程资源开发和利用,林延,英语广场,2019-07-08 14:53,3,0,3,2704
2240,核心素养指向下小学英语教学中渗透绘本阅读的实践,许丽薇,英语广场,2019-07-08 14:53,13,0,13,2704
2241,有助于核心素养培养的英语课前值日报告,屈旖旎,英语广场,2019-07-08 14:53,0,0,0,2704
2242,基于“互联网+”中职英语教学方法的创新探索,杜兴堂,英语广场,2019-07-08 14:53,4,0,4,2704
2243,“师友互助”模式下初中英语阅读理解预习的新路径初探,吉承玲,英语广场,2019-07-08 14:53,8,0,8,2704
2244,大数据构建下“高中英语智慧课堂”的效果观察,吴沺,英语广场,2019-07-08 14:53,3,0,3,2704
2245,浅析自然拼读法在小学英语教学中的应用,马春圆,英语广场,2019-07-08 14:53,6,0,6,2704
2246,英语核心素养在中职英语课堂教学的渗透研究,罗东明；罗翠珠,英语广场,2019-07-08 14:53,10,0,10,2704
2247,中职英语课堂合作学习理论与实践模式的探讨,陈宇,英语广场,2019-07-08 14:53,1,0,1,2704
2248,基于语篇的高二英语阅读教学的实践分析,许盼盼,英语广场,2019-07-08 14:53,1,0,1,2704
2249,初中英语阅读教学中信息技术的应用效果分析,王莉莉,英语广场,2019-07-08 14:53,8,0,8,2704
2250,浅析英语课时目标的设计及实现,范咏梅,英语广场,2019-07-08 14:53,0,0,0,2704
2251,高中英语“原题”作答失分的成因及对策,朱改转；魏志军,英语广场,2019-07-08 14:53,1,0,1,2704
2252,小学低年级英语绘本有效教学构建探究,张婷,英语广场,2019-07-08 14:53,4,0,4,2704
2253,小学英语课堂小组合作学习的探究与运用,梁莹莹,英语广场,2019-07-08 14:53,7,0,7,2704
2254,语义图策略在高中英语语篇阅读中的应用探讨,方舟,英语广场,2019-07-08 14:53,3,0,3,2704
2255,基于学生体验的高中英语写作教学,曾海萍,英语广场,2019-07-08 14:53,0,0,0,2704
2256,小学英语对话教学中的话题设计探析,许丽晶,英语广场,2019-07-08 14:53,3,0,3,2704
2257,小学英语“生长课堂”中学生跨文化意识的培养,孙剑梅,英语广场,2019-07-08 14:53,5,0,5,2704
2258,初中英语课堂教学中多媒体课件的应用研究,张永松,英语广场,2019-07-08 14:53,3,0,3,2704
2259,分组合作学习在中职英语教学中的实践研究,黄燕华,英语广场,2019-07-08 14:53,7,0,7,2704
2260,浅析高三一轮单元词汇复习的多模态教学设计,杜泳芳,英语广场,2019-07-08 14:53,1,0,1,2704
2261,高中英语词汇教学的利弊分析及建议探析,王金蓉,英语广场,2019-07-08 14:53,4,0,4,2704
2262,自然拼读与绘本教学的有效融合研究,梁凤珍,英语广场,2019-07-08 14:53,10,0,10,2704
2263,基于核心素养理念的初中英语口语教学研究,王仕才,英语广场,2019-07-08 14:53,13,0,13,2704
2264,试论以读促写在高中英语写作教学中的运用,杨治国,英语广场,2019-07-08 14:53,8,0,8,2704
2265,角色扮演在小学英语教学中的应用研究,黄雯,英语广场,2019-07-08 14:53,9,0,9,2704
2266,理工科研究生国际发表能力提升路径研究,左秀媛,英语广场,2019-07-08 14:53,3,0,3,2704
2267,生态翻译学“三维转换”视角下《蛙》英译本研究,刘文涛,英语广场,2019-07-22 14:08,5,0,5,2704
2268,《老人与海》中译本之比较对翻译的启示,李佳颖；于大明,英语广场,2019-07-22 14:08,2,0,2,2704
2269,评宋兆霖翻译风格与策略——以《简·爱》译本为例,辛楠；鲍志坤,英语广场,2019-07-22 14:08,48,0,48,2704
2270,小说翻译的美育功能初探——以《长日留痕》译本为例,郑伟,英语广场,2019-07-22 14:08,0,0,0,2704
2271,英美文学翻译中的语境文化因素分析,陈丽丽,英语广场,2019-07-22 14:08,6,0,6,2704
2272,试析概念整合对诗歌意象构建和传递的阐释,韩春晖,英语广场,2019-07-22 14:08,0,0,0,2704
2273,从语言世界观的视角解读林太乙《镜花缘》英译本中的略译现象,曾凤凰,英语广场,2019-07-22 14:08,0,0,0,2704
2274,从生态女性主义角度看艾德里安娜·里奇的《詹妮弗姨妈的老虎》,章茜,英语广场,2019-07-22 14:08,0,0,0,2704
2275,论阿加莎·克里斯蒂《无人生还》中“不可能犯罪”的设置,杨尚琦；王旭霞,英语广场,2019-07-22 14:08,2,1,1,2704
2277,方言生态活力评估标准研究,曾文杰,英语广场,2019-07-22 14:08,0,0,0,2704
2278,英汉学术语篇话语标记对比研究,杨信信,英语广场,2019-07-22 14:08,1,0,1,2704
2279,军事英语的文体特点及翻译策略探究——以翻译《摩加迪沙之战》为例,梁力乔；郭遂红,英语广场,2019-07-22 14:08,0,0,0,2704
2280,生态翻译视角下中国文化负载词的英译研究——基于亚瑟·韦利《论语》译本,胡迪,英语广场,2019-07-22 14:08,3,0,3,2704
2281,规范理论和字幕翻译研究——以《壁花少年》为例,杜昱霖；车永平,英语广场,2019-07-22 14:08,0,0,0,2704
2282,高校校园公示语翻译现状调查研究与启示——以昆明市大学城五所高校为例,王旭；杨玉,英语广场,2019-07-22 14:08,0,0,0,2704
2283,浅谈英语翻译技巧和有效性提高的方式方法,李杉杉,英语广场,2019-07-22 14:08,1,0,1,2704
2284,英语长句翻译理念与策略研究——以The Smoke of London汉译为例,邰金侠；王庆奖,英语广场,2019-07-22 14:08,7,0,7,2704
2285,框架语义下中英文化词语的翻译策略,关臣,英语广场,2019-07-22 14:08,0,0,0,2704
2286,释意论视域下类比修辞格的口译策略探讨——以《习近平谈治国理政》第二卷的英译为例,张璐；梁雪儿；洪溪珧,英语广场,2019-07-22 14:08,4,0,4,2704
2287,浅析翻译实践中的文化因素,张雪纯,英语广场,2019-07-22 14:08,1,0,1,2704
2288,英汉词汇文化内涵的对比及对英语词汇教学的启示——以“月亮”一词中英文象征意义的对比为例,郑文,英语广场,2019-07-22 14:08,2,0,2,2704
2289,从《科学美国人》的语气系统窥探科普英语语篇的人际意义,王晶,英语广场,2019-07-22 14:08,0,0,0,2704
2290,二语句法复杂度研究十年回溯,李思莉；冯学芳,英语广场,2019-07-22 14:08,4,0,4,2704
2291,错误分析理论视角下对专升本非谓语动词教学策略研究,宋静辉,英语广场,2019-07-22 14:08,0,0,0,2704
2292,语言教师在跨文化教学课堂中的角色与定位分析,吴冬冬,英语广场,2019-07-22 14:08,0,0,0,2704
2293,浅析跨文化交际能力与大学英语阅读教学,段文静；赵征,英语广场,2019-07-22 14:08,3,0,3,2704
2295,“一带一路”背景下高职英语教学中学生跨文化交际能力的培养探索,赵琰,英语广场,2019-07-22 14:08,8,0,8,2704
2296,任务型教学与形成性评价在独立学院新生大学英语听力教学中的应用初探,胡豫,英语广场,2019-07-22 14:08,1,0,1,2704
2297,艺体专业大学英语文化教学的影响因素研究,缪惠莲,英语广场,2019-07-22 14:08,0,0,0,2704
2298,西部高校工学专业双语环境建设现状的思考及研究,杨威；卿黎,英语广场,2019-07-22 14:08,1,0,1,2704
2299,语用原则对高职高专英语教学的影响探析,王凤琼,英语广场,2019-07-22 14:08,0,0,0,2704
2300,关联理论认知语境下英语四级听力理解策略研究——以四级新闻报道为例,王雪,英语广场,2019-07-22 14:08,1,0,1,2704
2301,我国大学生英语语音问题与教学策略探究,王君影；陈越佳；易可欣；马冬梅,英语广场,2019-07-22 14:08,0,0,0,2704
2302,教育信息化背景下五年制高职英语教学模式探究,徐晓英,英语广场,2019-07-22 14:08,1,0,1,2704
2303,自媒体时代基于POA的大学英语听说自我语境构建行动研究,汤树兰,英语广场,2019-07-22 14:08,2,0,2,2704
2304,大学生英语思辨能力培养探讨,孙璨,英语广场,2019-07-22 14:08,2,0,2,2704
2306,大学英语课程分层教学模式的应用策略,李玉珠,英语广场,2019-07-22 14:08,5,0,5,2704
2307,山西师范大学非英语专业学生英语学习动机研究,秦东红,英语广场,2019-07-22 14:08,1,0,1,2704
2308,互联网背景下高职英语写作教学模式研究,马小羽,英语广场,2019-07-22 14:08,1,0,1,2704
2309,浅谈德育教育在高职英语教学中的渗透,黄玲,英语广场,2019-07-22 14:08,2,0,2,2704
2310,思维导图在大学英语精读课程中的应用研究,郭诚,英语广场,2019-07-22 14:08,1,0,1,2704
2311,基于英语学科核心素养的高职英语阅读教学探究,邓小燕,英语广场,2019-07-22 14:08,3,0,3,2704
2312,西安民俗文化与高校英语教学相融合之探讨,党婷云,英语广场,2019-07-22 14:08,0,0,0,2704
2313,试论慕课在高校英语教学中的应用,罗丽文；汪军,英语广场,2019-07-22 14:08,3,0,3,2704
2314,英语“学困生”的非智力因素成因分析及对策研究——以应用型本科院校为例,陈海君；安扬；贾琴琴,英语广场,2019-07-22 14:08,2,0,2,2704
2315,爱国主义教育融入新疆职业院校公共英语教学的研究,赵晓琴,英语广场,2019-07-22 14:08,0,0,0,2704
2316,“互联网+”背景下大学英语生态化教学分析,胡曦,英语广场,2019-07-22 14:08,2,0,2,2704
2318,新时代大学英语与生态教育融合路径研究,杨雨桦,英语广场,2019-07-22 14:08,1,0,1,2704
2319,大数据环境下大学英语课程有效评估模式的构建,钟明玲；周晓玲,英语广场,2019-07-22 14:08,3,0,3,2704
2320,三本独立院校英语专业二外法语教学改革,陈雅莉,英语广场,2019-07-22 14:08,1,0,1,2704
2321,大学英语教学开放环境下的“探究式”阅读模式分析,王静,英语广场,2019-07-22 14:08,1,0,1,2704
2323,多媒体环境下高职院校英语教学现状分析及改进措施,王莉,英语广场,2019-07-22 14:08,1,0,1,2704
2324,试析阅读素养背景下的小学英语绘本阅读教学,冯颖,英语广场,2019-07-22 14:08,21,0,21,2704
2325,基于英语学科核心素养的高中英语阅读教学探究,郑钰洁,英语广场,2019-07-22 14:08,14,0,14,2704
2326,“鱼”“渔”并授——谈小学英语教学中学困生的转化,吕翠香,英语广场,2019-07-22 14:08,5,0,5,2704
2328,隐性分层教学在初中英语教学中的应用探究,王君茹,英语广场,2019-07-22 14:08,9,0,9,2704
2330,构建初中英语价值观教育的新路径研究,刘云芳,英语广场,2019-07-22 14:08,0,0,0,2704
2331,基于英语思维品质的小学混合式学习路径研究,吕凯琪；沈燕,英语广场,2019-07-22 14:08,3,0,3,2704
2332,英语文学作品在初中英语教学中的魅力及应用分析,刘小燕,英语广场,2019-07-22 14:08,0,0,0,2704
2333,基于深度与自主思考的英语文本阅读探析,郑亚娟,英语广场,2019-07-22 14:08,0,0,0,2704
2334,解析自主学习在高中英语写作教学中的应用,郑丽静,英语广场,2019-07-22 14:08,4,0,4,2704
2335,基于适度性原则的简约化课堂构筑研究,张妍,英语广场,2019-07-22 14:08,0,0,0,2704
2336,基于图式理论的高中英语阅读教学实践浅析,周钰靖,英语广场,2019-07-22 14:08,3,0,3,2704
2337,农村初中英语口语冷场问题的心理分析、对策与尝试,周建林,英语广场,2019-07-22 14:08,2,0,2,2704
2338,关于英语引智培训中四种课堂教学方法的思考,俞春霞,英语广场,2019-07-22 14:08,0,0,0,2704
2339,多媒体教学手段在体校英语教学实践中的应用路径探析,姚林,英语广场,2019-07-22 14:08,0,0,0,2704
2340,论“写长法”在高中英语写作教学中的运用,吴静英,英语广场,2019-07-22 14:08,5,0,5,2704
2341,基于学生文化品格培养视角的初中英语阅读教学研究,徐蓓蓓,英语广场,2019-07-22 14:08,3,0,3,2704
2342,试析初中英语阅读教学中学生批判性思维能力的培养策略,居磊,英语广场,2019-07-22 14:08,5,0,5,2704
2343,浅谈英语“学困生”高考写作策略,陆乃平,英语广场,2019-07-22 14:08,0,0,0,2704
2344,课堂提问技巧在初中英语教学中的应用研究,季梦玘,英语广场,2019-07-22 14:08,6,0,6,2704
2345,浅谈智能时代英语词汇学习软件对传统英语词汇教学的启示——以初中英语教学实践为例,黄咏葳,英语广场,2019-07-22 14:08,5,0,5,2704
2346,浅析如何提高小学英语课堂的教学效果,冯金霞,英语广场,2019-07-22 14:08,4,0,4,2704
2347,互动式教学模式在初中英语教学中的构建与应用刍议,黄锦,英语广场,2019-07-22 14:08,15,0,15,2704
2348,功能对等视域下汉语流水句英译研究,王金平；吴俊,英语广场,2019-07-22 14:08,5,0,5,2704
2350,试论初中英语词汇之趣味教学,陈赛珠,英语广场,2019-07-22 14:08,3,0,3,2704
2352,论约翰·洛克财产观在《白鲸》中的体现,裴晓旭；向欣,英语广场,2019-07-22 14:08,1,0,1,2704
2353,从人称与物称角度看英汉句式翻译对比差异——以《骆驼祥子》葛浩文译本与施晓菁译本为例,张悦；吴悠；胡金,英语广场,2019-08-23 09:26,3,0,3,2704
2354,探析语域三要素的对等与偏离——以张培基英译文《背影》为例,吴林；张雪蓝,英语广场,2019-08-23 09:26,0,0,0,2704
2355,中外文学作品中的吝啬鬼形象分析,黄博晗；王格；孙冰；郑素华,英语广场,2019-08-23 09:26,0,0,0,2704
2356,爱的孤傲与深沉——同名诗《当你老了》的比较与研究,李青；徐萍,英语广场,2019-08-23 09:26,0,0,0,2704
2357,中国语境下的埃里森《看不见的人》研究,张海榕；柏云,英语广场,2019-08-23 09:26,0,0,0,2704
2359,婴幼儿二语习得关键期与“人”际互动引导策略,刘璐,英语广场,2019-08-23 09:26,0,0,0,2704
2361,认知视角下的翻译过程研究综述,邓迎迎；王斌,英语广场,2019-08-23 09:26,1,0,1,2704
2362,浅析句末语气词在特定场景下的表情达意,陈湘榄,英语广场,2019-08-23 09:26,1,0,1,2704
2363,生态翻译理论近10年的发展回顾与理论展望,谭彬,英语广场,2019-08-23 09:26,5,0,5,2704
2365,汉英汽车广告语中的文化预设分析,徐巧燕；胡明珠,英语广场,2019-08-23 09:26,0,0,0,2704
2366,浅析“续理论”在二语习得过程中的应用,陈丹阳,英语广场,2019-08-23 09:26,4,0,4,2704
2367,浅析增译法在生物医学文献英译汉中的应用,孙文娟；左秀媛,英语广场,2019-08-23 09:26,8,0,8,2704
2368,高中英语写作教学中过程教学法的应用,闫贞珍,英语广场,2019-08-23 09:26,8,0,8,2704
2369,基于学生思维品质发展的小学英语阅读教学实践与思考,杨佳祺,英语广场,2019-08-23 09:26,11,0,11,2704
2371,三维语法视角下的小学英语语法教学,张丽丽,英语广场,2019-08-23 09:26,0,0,0,2704
2372,论如何提高初中英语听力教学水平,张兵,英语广场,2019-08-23 09:26,3,0,3,2704
2373,浅谈“皮格马利翁”效应在高中英语教学中的具体应用,郑慧,英语广场,2019-08-23 09:26,3,0,3,2704
2374,《小学英语》三年级语音教学的优化探索,赵跃,英语广场,2019-08-23 09:26,2,0,2,2704
2375,支架模式在初中英语写作教学中的运用探究,张榕婷,英语广场,2019-08-23 09:26,3,0,3,2704
2377,论城乡结合部学校中学生英语自主学习能力的培养,盛琴芬,英语广场,2019-08-23 09:26,1,0,1,2704
2378,支架式教学在初中英语听力教学中的应用,骆利华,英语广场,2019-08-23 09:26,4,0,4,2704
2380,核心素养视域下高中英语学习方法的几点思考,刘奇正,英语广场,2019-08-23 09:26,5,0,5,2704
2381,试论中职英语教学中翻转课堂模式的应用,刘莉红,英语广场,2019-08-23 09:26,7,0,7,2704
2382,浅析初中英语作文常见问题与对策,刘大志,英语广场,2019-08-23 09:26,2,0,2,2704
2383,高中英语“聚点”教学探析,林丽钦,英语广场,2019-08-23 09:26,0,0,0,2704
2384,动画视频资源对英语听力能力提升的教学研究,黄雅红,英语广场,2019-08-23 09:26,2,0,2,2704
2388,依托于“蓝墨云”平台的中职英语课堂教学设计,全姝姝,英语广场,2019-08-23 09:26,2,0,2,2704
2389,论关键期假说对高中英语教学的启示,姚嘉,英语广场,2019-08-23 09:26,1,0,1,2704
2390,高中英语主题情景教学的实践研究,邝倩婷,英语广场,2019-08-23 09:26,3,0,3,2704
2391,隐喻思维在高中英语多义词教学中的应用,邓召弟,英语广场,2019-08-23 09:26,2,0,2,2704
2392,英语教师信念因素研究,王迎霜；蔡文莹,英语广场,2019-08-23 09:26,1,0,1,2704
2393,论如何培养高中英语阅读能力,王艳,英语广场,2019-08-23 09:26,3,0,3,2704
2394,影响高中英语学困生的因素探析,巨廷麟；刘克刚,英语广场,2019-08-23 09:26,7,0,7,2704
2395,转化初中英语学困生的探索与实践,吴建伟,英语广场,2019-08-23 09:26,1,0,1,2704
2396,课堂互动教学模式在高中英语教学中的运用,丁震,英语广场,2019-08-23 09:26,13,0,13,2704
2397,基于交际翻译理论下科技文体的句子翻译探析,蔚艳梅,英语广场,2019-08-23 09:26,16,0,16,2704
2398,法定代表人英译名探析,蒋开召,英语广场,2019-08-23 09:26,0,0,0,2704
2399,刘若愚国学典籍英译实践与翻译思想述论,邹素,英语广场,2019-08-23 09:26,0,0,0,2704
2400,基于语料库的《道德经》首章六个英译本风格研究,赵钰娟,英语广场,2019-08-23 09:26,2,0,2,2704
2401,简论新时期英语翻译教育的方法与应用,吕红,英语广场,2019-08-23 09:26,0,0,0,2704
2402,顺句驱动理论指导下的新闻口译长难句翻译策略探析——以《经济学人》为例,蒋馨文；孝红波,英语广场,2019-08-23 09:26,3,0,3,2704
2403,基于DQF的产品手册翻译质量评估实践研究,王树菊；郑景婷,英语广场,2019-08-23 09:26,1,0,1,2704
2404,武汉自贸区公示语英译调查研究,喻岩；王志媛；吴林,英语广场,2019-08-23 09:26,0,0,0,2704
2405,英法对比主题词汇分类法在大学法语教学中的应用研究,姜月婵,英语广场,2019-08-23 09:26,1,0,1,2704
2406,体裁法与词块法的结合——一种新的英语教学法,李清奕,英语广场,2019-08-23 09:26,5,0,5,2704
2407,培养跨文化能力的大学英语读译教学实践研究,史爱辑,英语广场,2019-08-23 09:26,2,0,2,2704
2408,中国英语能力等级量表对大学英语教学的启示,陶书贞,英语广场,2019-08-23 09:26,2,0,2,2704
2409,高校英语教育硕士专业课程体系国际对比探究——以华中师范大学、加州州立大学洛杉矶分校、香港教育大学、台北市立大学为例,尹心怡；万若楠；康玉宽；王景宜,英语广场,2019-08-23 09:26,1,0,1,2704
2410,艺体类大学英语混合式教学模式实效性探究,幸郁芊,英语广场,2019-08-23 09:26,1,0,1,2704
2411,基于蓝墨云班课的高职英语教学实践研究,王珍,英语广场,2019-08-23 09:26,3,0,3,2704
2412,探索高校英语教育中非课堂教学模式的途径和问题,方旭燕；江天雨,英语广场,2019-08-23 09:26,2,0,2,2704
2413,移动微学习时代大学英语视听说教学新模式探索,庄乾茜；纪卫宁,英语广场,2019-08-23 09:26,3,0,3,2704
2414,ESP视域下的大学英语课程体系优化设计分析,段新和,英语广场,2019-08-23 09:26,0,0,0,2704
2415,合作学习在高职英语教学中的有效性和策略研究,炊润媛,英语广场,2019-08-23 09:26,2,0,2,2704
2416,《国标》背景下“全人教育”导向的“四位一体”实践体系构建,杨丽,英语广场,2019-08-23 09:26,1,0,1,2704
2417,基于iWrite的大学英语四六级写作智慧教学研究,王悦；史娜威,英语广场,2019-08-23 09:26,2,0,2,2704
2418,新时代高职院校英语教师核心素养发展研究,张冰,英语广场,2019-08-23 09:26,2,0,2,2704
2419,生源多样化背景下的高职英语教学改革初探,刘思,英语广场,2019-08-23 09:26,0,0,0,2704
2420,高职学生专业英语应用能力培养——基于瑞典职业导向的语言学习,杨海琴,英语广场,2019-08-23 09:26,1,0,1,2704
2421,基于微课的翻转课堂模式在大学英语中的有效教学研究,茹意,英语广场,2019-08-23 09:26,5,0,5,2704
2422,非英语专业大学英语课堂Presentation存在的问题和策略研究,田园,英语广场,2019-08-23 09:26,0,0,0,2704
2423,英语教学法课程教学改革与实践研究,朱广珍,英语广场,2019-08-23 09:26,1,0,1,2704
2424,西部高校工学专业双语师资配置优化研究,杨威；卿黎,英语广场,2019-08-23 09:26,0,0,0,2704
2425,民办高校商务英语专业“双师型”教师培养研究,吴书麟,英语广场,2019-08-23 09:26,3,0,3,2704
2426,浅议高职高专学生跨文化语用能力培养,王凤琼,英语广场,2019-08-23 09:26,0,0,0,2704
2427,利用网络远程教育的有效形式进行成人英语教学的认知与思考,王贞霞,英语广场,2019-08-23 09:26,0,0,0,2704
